"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1806,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1715,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1706,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1700,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1697,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1702,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1704,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1700,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1705,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1696,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1703,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1710,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1688,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1677,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1689,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1698,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1697,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1698,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1690,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1684,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1675,,
"PRT","Portugal","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1770,,
"PRT","Portugal","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1755,,
"PRT","Portugal","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1749,,
"PRT","Portugal","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1742,,
"PRT","Portugal","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1748,,
"PRT","Portugal","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1750,,
"PRT","Portugal","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1739,,
"PRT","Portugal","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1755,,
"PRT","Portugal","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1743,,
"PRT","Portugal","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1743,,
"PRT","Portugal","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1746,,
"PRT","Portugal","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1724,,
"PRT","Portugal","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1708,,
"PRT","Portugal","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1718,,
"PRT","Portugal","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1725,,
"PRT","Portugal","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1732,,
"PRT","Portugal","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1737,,
"PRT","Portugal","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1727,,
"PRT","Portugal","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1722,,
"PRT","Portugal","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1719,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1738,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1722,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1673,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1618,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1658,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1690,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1690,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1698,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1702,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1684,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1714,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1705,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1701,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1686,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1676,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1672,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1658,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1630,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1621,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1611,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1816,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1801,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1754,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1698,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1742,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1769,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1774,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1791,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1793,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1780,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1805,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1793,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1789,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1772,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1760,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1754,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1740,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1714,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1704,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1695,,
"ESP","Spain","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1705,,
"ESP","Spain","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1714,,
"ESP","Spain","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1718,,
"ESP","Spain","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1708,,
"ESP","Spain","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1692,,
"ESP","Spain","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1675,,
"ESP","Spain","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1663,,
"ESP","Spain","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1648,,
"ESP","Spain","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1652,,
"ESP","Spain","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1656,,
"ESP","Spain","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1644,,
"ESP","Spain","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1645,,
"ESP","Spain","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1626,,
"ESP","Spain","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1612,,
"ESP","Spain","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1609,,
"ESP","Spain","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1614,,
"ESP","Spain","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1620,,
"ESP","Spain","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1612,,
"ESP","Spain","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1620,,
"ESP","Spain","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1613,,
"ESP","Spain","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1752.8,,
"ESP","Spain","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1762.09999999999,,
"ESP","Spain","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1763.59999999999,,
"ESP","Spain","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1754.59999999999,,
"ESP","Spain","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1739.9,,
"ESP","Spain","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1723.7,,
"ESP","Spain","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1713.7,,
"ESP","Spain","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1701.3,,
"ESP","Spain","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1710.09999999999,,
"ESP","Spain","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1715.8,,
"ESP","Spain","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1705.8,,
"ESP","Spain","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1710.7,,
"ESP","Spain","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1696.7,,
"ESP","Spain","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1689.8,,
"ESP","Spain","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1690.59999999999,,
"ESP","Spain","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1694.2,,
"ESP","Spain","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1701.5,,
"ESP","Spain","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1689.5,,
"ESP","Spain","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1695.5,,
"ESP","Spain","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1686,,
"SWE","Sweden","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1486,,
"SWE","Sweden","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1465,,
"SWE","Sweden","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1445,,
"SWE","Sweden","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1432,,
"SWE","Sweden","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1453,,
"SWE","Sweden","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1452,,
"SWE","Sweden","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1451,,
"SWE","Sweden","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1462,,
"SWE","Sweden","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1472,,
"SWE","Sweden","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1459,,
"SWE","Sweden","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1484,,
"SWE","Sweden","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1484,,
"SWE","Sweden","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1472,,
"SWE","Sweden","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1463,,
"SWE","Sweden","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1465,,
"SWE","Sweden","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1466,,
"SWE","Sweden","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1478,,
"SWE","Sweden","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1467,,
"SWE","Sweden","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1466,,
"SWE","Sweden","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1452,,
"CHE","Switzerland","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1712.7,,
"CHE","Switzerland","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1672.8,,
"CHE","Switzerland","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1651.3,,
"CHE","Switzerland","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1664.5,,
"CHE","Switzerland","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1695,,
"CHE","Switzerland","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1690,,
"CHE","Switzerland","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1679.2,,
"CHE","Switzerland","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1668.9,,
"CHE","Switzerland","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1659.5,,
"CHE","Switzerland","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1650.8,,
"CHE","Switzerland","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1624.3,,
"CHE","Switzerland","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1619.3,,
"CHE","Switzerland","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1603.2,,
"CHE","Switzerland","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1582.9,,
"CHE","Switzerland","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1575.3,,
"CHE","Switzerland","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1589.5,,
"CHE","Switzerland","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1590.2,,
"CHE","Switzerland","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1569.5,,
"CHE","Switzerland","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1561.2,,
"CHE","Switzerland","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1556.9,,
"TUR","Turkey","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1937,,
"TUR","Turkey","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1942,,
"TUR","Turkey","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1943,,
"TUR","Turkey","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1943,,
"TUR","Turkey","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1918,,
"TUR","Turkey","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1936,,
"TUR","Turkey","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1944,,
"TUR","Turkey","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1911,,
"TUR","Turkey","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1900,,
"TUR","Turkey","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1881,,
"TUR","Turkey","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1877,,
"TUR","Turkey","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1864,,
"TUR","Turkey","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1855,,
"TUR","Turkey","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1832,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1519,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1518,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1506,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1496,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1483,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1500,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1495,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1500,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1482,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1478,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1467,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1482,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1498,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1507,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1513,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1500,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1513,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1513,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1511,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1516,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1566,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1565,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1549,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1538,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1525,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1541,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1536,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1538,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1518,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1513,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1502,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1514,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1528,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1537,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1543,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1527,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1541,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1540,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1535,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1538,,
"USA","United States","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1831,,
"USA","United States","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1811,,
"USA","United States","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1806,,
"USA","United States","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1795,,
"USA","United States","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1799,,
"USA","United States","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1795,,
"USA","United States","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1797,,
"USA","United States","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1797,,
"USA","United States","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1791,,
"USA","United States","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1768,,
"USA","United States","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1779,,
"USA","United States","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1788,,
"USA","United States","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1789,,
"USA","United States","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1787,,
"USA","United States","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1788,,
"USA","United States","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1788,,
"USA","United States","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1785,,
"USA","United States","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1783,,
"USA","United States","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1789,,
"USA","United States","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1786,,
"USA","United States","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1832,,
"USA","United States","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1811,,
"USA","United States","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1806,,
"USA","United States","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1796,,
"USA","United States","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1798,,
"USA","United States","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1794,,
"USA","United States","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1796,,
"USA","United States","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1795,,
"USA","United States","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1786,,
"USA","United States","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1760,,
"USA","United States","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1772,,
"USA","United States","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1778,,
"USA","United States","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1782,,
"USA","United States","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1780,,
"USA","United States","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1782,,
"USA","United States","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1783,,
"USA","United States","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1778,,
"USA","United States","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1778,,
"USA","United States","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1783,,
"USA","United States","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1779,,
"OECD","OECD countries","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1807,,
"OECD","OECD countries","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1793,,
"OECD","OECD countries","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1789,,
"OECD","OECD countries","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1781,,
"OECD","OECD countries","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1780,,
"OECD","OECD countries","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1776,,
"OECD","OECD countries","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1775,,
"OECD","OECD countries","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1772,,
"OECD","OECD countries","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1769,,
"OECD","OECD countries","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1734,,
