Entity,Code,Date,parks
United Kingdom,GBR,2020-05-25,49.429
United Kingdom,GBR,2020-05-26,51.571
United Kingdom,GBR,2020-05-27,51.143
United Kingdom,GBR,2020-05-28,54.857
United Kingdom,GBR,2020-05-29,62.429
United Kingdom,GBR,2020-05-30,71
United Kingdom,GBR,2020-05-31,75.143
United Kingdom,GBR,2020-06-01,66.286
United Kingdom,GBR,2020-06-02,68
United Kingdom,GBR,2020-06-03,58.714
United Kingdom,GBR,2020-06-04,50.429
United Kingdom,GBR,2020-06-05,42.143
United Kingdom,GBR,2020-06-06,32.857
United Kingdom,GBR,2020-06-07,26.429
United Kingdom,GBR,2020-06-08,22.143
United Kingdom,GBR,2020-06-09,19
United Kingdom,GBR,2020-06-10,18.857
United Kingdom,GBR,2020-06-11,18.286
United Kingdom,GBR,2020-06-12,17.857
United Kingdom,GBR,2020-06-13,26.143
United Kingdom,GBR,2020-06-14,32.286
United Kingdom,GBR,2020-06-15,35
United Kingdom,GBR,2020-06-16,34.571
United Kingdom,GBR,2020-06-17,39.571
United Kingdom,GBR,2020-06-18,38.571
United Kingdom,GBR,2020-06-19,40.571
United Kingdom,GBR,2020-06-20,41.714
United Kingdom,GBR,2020-06-21,37.714
United Kingdom,GBR,2020-06-22,39
United Kingdom,GBR,2020-06-23,44.286
United Kingdom,GBR,2020-06-24,53.429
United Kingdom,GBR,2020-06-25,66.857
United Kingdom,GBR,2020-06-26,71.143
United Kingdom,GBR,2020-06-27,63.143
United Kingdom,GBR,2020-06-28,61
United Kingdom,GBR,2020-06-29,53.857
United Kingdom,GBR,2020-06-30,45.857
United Kingdom,GBR,2020-07-01,36.714
United Kingdom,GBR,2020-07-02,27.714
United Kingdom,GBR,2020-07-03,23.429
United Kingdom,GBR,2020-07-04,26.286
United Kingdom,GBR,2020-07-05,30.714
United Kingdom,GBR,2020-07-06,38.429
United Kingdom,GBR,2020-07-07,41
United Kingdom,GBR,2020-07-08,40.286
United Kingdom,GBR,2020-07-09,40.143
United Kingdom,GBR,2020-07-10,46.857
United Kingdom,GBR,2020-07-11,54.857
United Kingdom,GBR,2020-07-12,62
United Kingdom,GBR,2020-07-13,61.286
United Kingdom,GBR,2020-07-14,64.286
United Kingdom,GBR,2020-07-15,67.571
United Kingdom,GBR,2020-07-16,74.286
United Kingdom,GBR,2020-07-17,78
United Kingdom,GBR,2020-07-18,76.857
United Kingdom,GBR,2020-07-19,73.286
United Kingdom,GBR,2020-07-20,79.429
United Kingdom,GBR,2020-07-21,85.571
United Kingdom,GBR,2020-07-22,90.857
United Kingdom,GBR,2020-07-23,90.286
United Kingdom,GBR,2020-07-24,90.571
United Kingdom,GBR,2020-07-25,85.429
United Kingdom,GBR,2020-07-26,85.429
United Kingdom,GBR,2020-07-27,74.857
United Kingdom,GBR,2020-07-28,72.571
United Kingdom,GBR,2020-07-29,75.143
United Kingdom,GBR,2020-07-30,80.714
United Kingdom,GBR,2020-07-31,84.286
United Kingdom,GBR,2020-08-01,91
United Kingdom,GBR,2020-08-02,93.143
United Kingdom,GBR,2020-08-03,103.857
United Kingdom,GBR,2020-08-04,102.286
United Kingdom,GBR,2020-08-05,99.286
United Kingdom,GBR,2020-08-06,99.286
United Kingdom,GBR,2020-08-07,98.429
United Kingdom,GBR,2020-08-08,101.286
United Kingdom,GBR,2020-08-09,102.714
United Kingdom,GBR,2020-08-10,103.143
United Kingdom,GBR,2020-08-11,107.286
United Kingdom,GBR,2020-08-12,109.286
United Kingdom,GBR,2020-08-13,104.857
United Kingdom,GBR,2020-08-14,99.429
United Kingdom,GBR,2020-08-15,93.429
United Kingdom,GBR,2020-08-16,86.143
United Kingdom,GBR,2020-08-17,80.714
United Kingdom,GBR,2020-08-18,77.143
United Kingdom,GBR,2020-08-19,68.429
United Kingdom,GBR,2020-08-20,73
United Kingdom,GBR,2020-08-21,70.143
United Kingdom,GBR,2020-08-22,70.571
United Kingdom,GBR,2020-08-23,72.286
United Kingdom,GBR,2020-08-24,75.857
United Kingdom,GBR,2020-08-25,67
United Kingdom,GBR,2020-08-26,74.286
United Kingdom,GBR,2020-08-27,64.857
United Kingdom,GBR,2020-08-28,64.143
United Kingdom,GBR,2020-08-29,63.571
United Kingdom,GBR,2020-08-30,67.857
United Kingdom,GBR,2020-08-31,74.571
United Kingdom,GBR,2020-09-01,83.571
United Kingdom,GBR,2020-09-02,77.571
United Kingdom,GBR,2020-09-03,78
United Kingdom,GBR,2020-09-04,79.429
United Kingdom,GBR,2020-09-05,80.429
United Kingdom,GBR,2020-09-06,76.857
United Kingdom,GBR,2020-09-07,63.429
United Kingdom,GBR,2020-09-08,60.571
United Kingdom,GBR,2020-09-09,63.286
United Kingdom,GBR,2020-09-10,66.143
United Kingdom,GBR,2020-09-11,66.286
United Kingdom,GBR,2020-09-12,67
United Kingdom,GBR,2020-09-13,70.571
United Kingdom,GBR,2020-09-14,77.143
United Kingdom,GBR,2020-09-15,79.571
United Kingdom,GBR,2020-09-16,80.143
United Kingdom,GBR,2020-09-17,81.571
United Kingdom,GBR,2020-09-18,83.429
United Kingdom,GBR,2020-09-19,84.286
United Kingdom,GBR,2020-09-20,83
United Kingdom,GBR,2020-09-21,80.429
United Kingdom,GBR,2020-09-22,76.571
United Kingdom,GBR,2020-09-23,69.286
United Kingdom,GBR,2020-09-24,60.714
United Kingdom,GBR,2020-09-25,54.143
United Kingdom,GBR,2020-09-26,48.571
United Kingdom,GBR,2020-09-27,42.857
United Kingdom,GBR,2020-09-28,37
United Kingdom,GBR,2020-09-29,34.571
United Kingdom,GBR,2020-09-30,32.286
United Kingdom,GBR,2020-10-01,33.429
United Kingdom,GBR,2020-10-02,29.857
United Kingdom,GBR,2020-10-03,23
United Kingdom,GBR,2020-10-04,16
United Kingdom,GBR,2020-10-05,12.857
United Kingdom,GBR,2020-10-06,9
United Kingdom,GBR,2020-10-07,12.857
United Kingdom,GBR,2020-10-08,10.714
United Kingdom,GBR,2020-10-09,12.857
United Kingdom,GBR,2020-10-10,17.714
United Kingdom,GBR,2020-10-11,25.286
United Kingdom,GBR,2020-10-12,23.286
United Kingdom,GBR,2020-10-13,22.429
United Kingdom,GBR,2020-10-14,21.286
United Kingdom,GBR,2020-10-15,22.429
United Kingdom,GBR,2020-10-16,23.286
United Kingdom,GBR,2020-10-17,23.857
United Kingdom,GBR,2020-10-18,22
United Kingdom,GBR,2020-10-19,24.571
United Kingdom,GBR,2020-10-20,26.571
United Kingdom,GBR,2020-10-21,23
United Kingdom,GBR,2020-10-22,23.714
United Kingdom,GBR,2020-10-23,22.857
United Kingdom,GBR,2020-10-24,18.857
United Kingdom,GBR,2020-10-25,18.286
United Kingdom,GBR,2020-10-26,20.429
United Kingdom,GBR,2020-10-27,17.857
United Kingdom,GBR,2020-10-28,22
United Kingdom,GBR,2020-10-29,17.714
United Kingdom,GBR,2020-10-30,18.571
United Kingdom,GBR,2020-10-31,17.857
United Kingdom,GBR,2020-11-01,12.714
United Kingdom,GBR,2020-11-02,7.857
United Kingdom,GBR,2020-11-03,7.286
United Kingdom,GBR,2020-11-04,6.143
United Kingdom,GBR,2020-11-05,6.714
United Kingdom,GBR,2020-11-06,3.857
United Kingdom,GBR,2020-11-07,7.857
United Kingdom,GBR,2020-11-08,9.143
United Kingdom,GBR,2020-11-09,8.714
United Kingdom,GBR,2020-11-10,9.857
United Kingdom,GBR,2020-11-11,7
United Kingdom,GBR,2020-11-12,8.571
United Kingdom,GBR,2020-11-13,8.857
United Kingdom,GBR,2020-11-14,2.857
United Kingdom,GBR,2020-11-15,1.429
United Kingdom,GBR,2020-11-16,1
United Kingdom,GBR,2020-11-17,-0.143
United Kingdom,GBR,2020-11-18,-1
United Kingdom,GBR,2020-11-19,-2.857
United Kingdom,GBR,2020-11-20,-6.286
United Kingdom,GBR,2020-11-21,-3.286
United Kingdom,GBR,2020-11-22,1
United Kingdom,GBR,2020-11-23,1.286
United Kingdom,GBR,2020-11-24,0.857
United States,USA,2020-02-17,19.667
United States,USA,2020-02-18,16.25
United States,USA,2020-02-19,14.6
United States,USA,2020-02-20,12.833
United States,USA,2020-02-21,11.571
United States,USA,2020-02-22,12.714
United States,USA,2020-02-23,13.714
United States,USA,2020-02-24,11
United States,USA,2020-02-25,11.429
United States,USA,2020-02-26,11
United States,USA,2020-02-27,12.143
United States,USA,2020-02-28,13
United States,USA,2020-02-29,12.714
United States,USA,2020-03-01,12
United States,USA,2020-03-02,12.143
United States,USA,2020-03-03,13.714
United States,USA,2020-03-04,15.429
United States,USA,2020-03-05,16.714
United States,USA,2020-03-06,17
United States,USA,2020-03-07,18.143
United States,USA,2020-03-08,21.286
United States,USA,2020-03-09,24.286
United States,USA,2020-03-10,24
United States,USA,2020-03-11,25.286
United States,USA,2020-03-12,25
United States,USA,2020-03-13,23.857
United States,USA,2020-03-14,20.143
United States,USA,2020-03-15,15.143
United States,USA,2020-03-16,10.571
United States,USA,2020-03-17,9.143
United States,USA,2020-03-18,6.286
United States,USA,2020-03-19,3.857
United States,USA,2020-03-20,3
United States,USA,2020-03-21,2.143
United States,USA,2020-03-22,-0.286
United States,USA,2020-03-23,-3.429
United States,USA,2020-03-24,-6
United States,USA,2020-03-25,-7.857
United States,USA,2020-03-26,-7.714
United States,USA,2020-03-27,-8.429
United States,USA,2020-03-28,-11.571
United States,USA,2020-03-29,-12.571
United States,USA,2020-03-30,-11.429
United States,USA,2020-03-31,-12.286
United States,USA,2020-04-01,-12.286
United States,USA,2020-04-02,-14
United States,USA,2020-04-03,-16
United States,USA,2020-04-04,-15.857
United States,USA,2020-04-05,-16
United States,USA,2020-04-06,-15.286
United States,USA,2020-04-07,-13.286
United States,USA,2020-04-08,-13.143
United States,USA,2020-04-09,-14.857
United States,USA,2020-04-10,-14.857
United States,USA,2020-04-11,-13.714
United States,USA,2020-04-12,-16
United States,USA,2020-04-13,-19
United States,USA,2020-04-14,-20.857
United States,USA,2020-04-15,-22.286
United States,USA,2020-04-16,-21.286
United States,USA,2020-04-17,-21.429
United States,USA,2020-04-18,-22
United States,USA,2020-04-19,-18.286
United States,USA,2020-04-20,-14.857
United States,USA,2020-04-21,-13.857
United States,USA,2020-04-22,-12.857
United States,USA,2020-04-23,-12.857
United States,USA,2020-04-24,-11.714
United States,USA,2020-04-25,-8.571
United States,USA,2020-04-26,-8.714
United States,USA,2020-04-27,-8.286
United States,USA,2020-04-28,-6.286
United States,USA,2020-04-29,-6
United States,USA,2020-04-30,-5
United States,USA,2020-05-01,-2
United States,USA,2020-05-02,1.714
United States,USA,2020-05-03,6.429
United States,USA,2020-05-04,7.714
United States,USA,2020-05-05,7.571
United States,USA,2020-05-06,9.429
United States,USA,2020-05-07,13.429
United States,USA,2020-05-08,12.143
United States,USA,2020-05-09,9.429
United States,USA,2020-05-10,7.143
United States,USA,2020-05-11,6
United States,USA,2020-05-12,6.714
United States,USA,2020-05-13,8.429
United States,USA,2020-05-14,7.857
United States,USA,2020-05-15,11.143
United States,USA,2020-05-16,14.429
United States,USA,2020-05-17,16
United States,USA,2020-05-18,16.714
United States,USA,2020-05-19,17.429
United States,USA,2020-05-20,18.143
United States,USA,2020-05-21,20.143
United States,USA,2020-05-22,21.571
United States,USA,2020-05-23,23.143
United States,USA,2020-05-24,28.857
United States,USA,2020-05-25,37.143
United States,USA,2020-05-26,39
United States,USA,2020-05-27,40.286
United States,USA,2020-05-28,39.571
United States,USA,2020-05-29,39.286
United States,USA,2020-05-30,40
United States,USA,2020-05-31,38.571
United States,USA,2020-06-01,34
United States,USA,2020-06-02,35
United States,USA,2020-06-03,35.143
United States,USA,2020-06-04,37.143
United States,USA,2020-06-05,37.857
United States,USA,2020-06-06,38.286
United States,USA,2020-06-07,39.143
United States,USA,2020-06-08,40.714
United States,USA,2020-06-09,40.857
United States,USA,2020-06-10,41.857
United States,USA,2020-06-11,43.143
United States,USA,2020-06-12,46.429
United States,USA,2020-06-13,49.714
United States,USA,2020-06-14,51.857
United States,USA,2020-06-15,52.714
United States,USA,2020-06-16,55.714
United States,USA,2020-06-17,58.286
United States,USA,2020-06-18,59.714
United States,USA,2020-06-19,60.143
